"","from_account","to_account","from_party","to_party"
"2819","nordmdb","ernst_klaus","DIE LINKE","DIE LINKE"
"2820","nordmdb","berlinliebich","DIE LINKE","DIE LINKE"
"2821","nordmdb","ch_buchholz","DIE LINKE","DIE LINKE"
"2822","nordmdb","katjakipping","DIE LINKE","DIE LINKE"
"2823","nordmdb","b_riexinger","DIE LINKE","DIE LINKE"
"2824","smuellermdb","rbrinkhaus","CSU","CDU"
"2825","smuellermdb","tj_tweets","CSU","CDU"
"2826","smuellermdb","wanderwitz","CSU","CDU"
"2827","smuellermdb","hahnflo","CSU","CSU"
"2828","smuellermdb","sven_kindler","CSU","DIE GRÜNEN"
"2829","smuellermdb","meister_schafft","CSU","CDU"
"2830","smuellermdb","petertauber","CSU","CDU"
"2831","smuellermdb","groehe","CSU","CDU"
"2832","smuellermdb","peteraltmaier","CSU","CDU"
"2833","gruenebeate","katarinabarley","DIE GRÜNEN","SPD"
"2834","gruenebeate","badulrichmartha","DIE GRÜNEN","DIE GRÜNEN"
"2835","gruenebeate","annachristmann","DIE GRÜNEN","DIE GRÜNEN"
"2836","gruenebeate","filizgreen","DIE GRÜNEN","DIE GRÜNEN"
"2837","gruenebeate","matthiaszimmer","DIE GRÜNEN","CDU"
"2838","gruenebeate","cem_oezdemir","DIE GRÜNEN","DIE GRÜNEN"
"2839","gruenebeate","petertauber","DIE GRÜNEN","CDU"
"2840","gruenebeate","c_lindner","DIE GRÜNEN","FDP"
"2841","gruenebeate","hubertus_heil","DIE GRÜNEN","SPD"
"2842","gruenebeate","sigmargabriel","DIE GRÜNEN","SPD"
"2843","gruenebeate","oezoguz","DIE GRÜNEN","SPD"
"2844","gruenebeate","berlinliebich","DIE GRÜNEN","DIE LINKE"
"2845","gruenebeate","rbrinkhaus","DIE GRÜNEN","CDU"
"2846","gruenebeate","crueffer","DIE GRÜNEN","DIE GRÜNEN"
"2847","gruenebeate","julia_verlinden","DIE GRÜNEN","DIE GRÜNEN"
"2848","gruenebeate","katdro","DIE GRÜNEN","DIE GRÜNEN"
"2849","gruenebeate","fbrantner","DIE GRÜNEN","DIE GRÜNEN"
"2850","gruenebeate","f_schaeffler","DIE GRÜNEN","FDP"
"2851","gruenebeate","agnieszka_mdb","DIE GRÜNEN","DIE GRÜNEN"
"2852","gruenebeate","ulle_schauws","DIE GRÜNEN","DIE GRÜNEN"
"2853","gruenebeate","monikalazar","DIE GRÜNEN","DIE GRÜNEN"
"2854","gruenebeate","peteraltmaier","DIE GRÜNEN","CDU"
"2855","gruenebeate","johannesvogel","DIE GRÜNEN","FDP"
"2856","gruenebeate","svenlehmann","DIE GRÜNEN","DIE GRÜNEN"
"2857","gruenebeate","groehe","DIE GRÜNEN","CDU"
"2858","gruenebeate","tobiaslindner","DIE GRÜNEN","DIE GRÜNEN"
"2859","gruenebeate","stephankuehn","DIE GRÜNEN","DIE GRÜNEN"
"2860","gruenebeate","ebner_sha","DIE GRÜNEN","DIE GRÜNEN"
"2861","gruenebeate","sven_kindler","DIE GRÜNEN","DIE GRÜNEN"
"2862","gruenebeate","markuskurthmdb","DIE GRÜNEN","DIE GRÜNEN"
"2863","gruenebeate","nouripour","DIE GRÜNEN","DIE GRÜNEN"
"2864","gruenebeate","lisapaus","DIE GRÜNEN","DIE GRÜNEN"
"2865","gruenebeate","katjadoerner","DIE GRÜNEN","DIE GRÜNEN"
"2866","gruenebeate","ekindeligoez","DIE GRÜNEN","DIE GRÜNEN"
"2867","niemamovassat","victorperli","DIE LINKE","DIE LINKE"
"2868","niemamovassat","bstrasser","DIE LINKE","FDP"
"2869","niemamovassat","katarinabarley","DIE LINKE","SPD"
"2870","niemamovassat","svenlehmann","DIE LINKE","DIE GRÜNEN"
"2871","niemamovassat","anked","DIE LINKE","DIE LINKE"
"2872","niemamovassat","tobiaslindner","DIE LINKE","DIE GRÜNEN"
"2873","niemamovassat","lgbeutin","DIE LINKE","DIE LINKE"
"2874","niemamovassat","pascalmeiser","DIE LINKE","DIE LINKE"
"2875","niemamovassat","nouripour","DIE LINKE","DIE GRÜNEN"
"2876","niemamovassat","agnieszka_mdb","DIE LINKE","DIE GRÜNEN"
"2877","niemamovassat","b_riexinger","DIE LINKE","DIE LINKE"
"2878","niemamovassat","berlinliebich","DIE LINKE","DIE LINKE"
"2879","niemamovassat","ch_buchholz","DIE LINKE","DIE LINKE"
"2880","niemamovassat","ernst_klaus","DIE LINKE","DIE LINKE"
"2881","niemamovassat","voglerk","DIE LINKE","DIE LINKE"
"2882","niemamovassat","sven_kindler","DIE LINKE","DIE GRÜNEN"
"2883","niemamovassat","tpflueger","DIE LINKE","DIE LINKE"
"2884","niemamovassat","katjakipping","DIE LINKE","DIE LINKE"
"2885","karstenmoering","cem_oezdemir","CDU","DIE GRÜNEN"
"2886","karstenmoering","gero_storjohann","CDU","CDU"
"2887","karstenmoering","anjaweisgerber","CDU","CSU"
"2888","karstenmoering","swenschulz","CDU","SPD"
"2889","karstenmoering","larsklingbeil","CDU","SPD"
"2890","karstenmoering","kahrs","CDU","SPD"
"2891","karstenmoering","sebast_hartmann","CDU","SPD"
"2892","karstenmoering","michael_thews","CDU","SPD"
"2893","karstenmoering","s_schwartze","CDU","SPD"
"2894","karstenmoering","hahnflo","CDU","CSU"
"2895","karstenmoering","wanderwitz","CDU","CDU"
"2896","karstenmoering","smuellermdb","CDU","CSU"
"2897","karstenmoering","thomasgebhart","CDU","CDU"
"2898","karstenmoering","petertauber","CDU","CDU"
"2899","karstenmoering","rbrinkhaus","CDU","CDU"
"2900","karstenmoering","meister_schafft","CDU","CDU"
"2901","karstenmoering","tj_tweets","CDU","CDU"
"2902","karstenmoering","kaiwegner","CDU","CDU"
"2903","karstenmoering","juergenhardt","CDU","CDU"
"2904","karstenmoering","sigmargabriel","CDU","SPD"
"2905","karstenmoering","groehe","CDU","CDU"
"2906","karstenmoering","svenlehmann","CDU","DIE GRÜNEN"
"2907","karstenmoering","c_lindner","CDU","FDP"
"2908","karstenmoering","peteraltmaier","CDU","CDU"
"2909","conni_moehring","julia_verlinden","DIE LINKE","DIE GRÜNEN"
"2910","conni_moehring","schneidercar","DIE LINKE","SPD"
"2911","conni_moehring","larsklingbeil","DIE LINKE","SPD"
"2912","conni_moehring","katarinabarley","DIE LINKE","SPD"
"2913","conni_moehring","hubertus_heil","DIE LINKE","SPD"
"2914","conni_moehring","markuskurthmdb","DIE LINKE","DIE GRÜNEN"
"2915","conni_moehring","lisapaus","DIE LINKE","DIE GRÜNEN"
"2916","conni_moehring","matthiasbartke","DIE LINKE","SPD"
"2917","conni_moehring","soerenbartol","DIE LINKE","SPD"
"2918","conni_moehring","svenlehmann","DIE LINKE","DIE GRÜNEN"
"2919","conni_moehring","marcobuelow","DIE LINKE","Parteilos"
"2920","conni_moehring","s_schwartze","DIE LINKE","SPD"
"2921","conni_moehring","victorperli","DIE LINKE","DIE LINKE"
"2922","conni_moehring","oezoguz","DIE LINKE","SPD"
"2923","conni_moehring","pascalmeiser","DIE LINKE","DIE LINKE"
"2924","conni_moehring","petertauber","DIE LINKE","CDU"
"2925","conni_moehring","anked","DIE LINKE","DIE LINKE"
"2926","conni_moehring","ernst_klaus","DIE LINKE","DIE LINKE"
"2927","conni_moehring","jankortemdb","DIE LINKE","DIE LINKE"
"2928","conni_moehring","katdro","DIE LINKE","DIE GRÜNEN"
"2929","conni_moehring","lgbeutin","DIE LINKE","DIE LINKE"
"2930","conni_moehring","tpflueger","DIE LINKE","DIE LINKE"
"2931","conni_moehring","ch_buchholz","DIE LINKE","DIE LINKE"
"2932","conni_moehring","monikalazar","DIE LINKE","DIE GRÜNEN"
"2933","conni_moehring","ekindeligoez","DIE LINKE","DIE GRÜNEN"
"2934","conni_moehring","katjadoerner","DIE LINKE","DIE GRÜNEN"
"2935","conni_moehring","ulle_schauws","DIE LINKE","DIE GRÜNEN"
"2936","conni_moehring","b_riexinger","DIE LINKE","DIE LINKE"
"2937","conni_moehring","voglerk","DIE LINKE","DIE LINKE"
"2938","conni_moehring","berlinliebich","DIE LINKE","DIE LINKE"
"2939","conni_moehring","katjakipping","DIE LINKE","DIE LINKE"
"2940","meister_schafft","katrin_staffler","CDU","CSU"
"2941","meister_schafft","c_bernstiel","CDU","CDU"
"2942","meister_schafft","thomasgebhart","CDU","CDU"
"2943","meister_schafft","matthiaszimmer","CDU","CDU"
"2944","meister_schafft","juergenhardt","CDU","CDU"
"2945","meister_schafft","berlinliebich","CDU","DIE LINKE"
"2946","meister_schafft","smuellermdb","CDU","CSU"
"2947","meister_schafft","schneidercar","CDU","SPD"
"2948","meister_schafft","rbrinkhaus","CDU","CDU"
"2949","meister_schafft","kahrs","CDU","SPD"
"2950","meister_schafft","hahnflo","CDU","CSU"
"2951","meister_schafft","danielakolbe","CDU","SPD"
"2952","meister_schafft","nouripour","CDU","DIE GRÜNEN"
"2953","meister_schafft","c_lindner","CDU","FDP"
"2954","meister_schafft","kaiwegner","CDU","CDU"
"2955","meister_schafft","wanderwitz","CDU","CDU"
"2956","meister_schafft","tj_tweets","CDU","CDU"
"2957","meister_schafft","petertauber","CDU","CDU"
"2958","meister_schafft","groehe","CDU","CDU"
"2959","meister_schafft","sigmargabriel","CDU","SPD"
"2960","meister_schafft","peteraltmaier","CDU","CDU"
"2961","manderlagisela","tj_tweets","CDU","CDU"
"2962","manderlagisela","c_lindner","CDU","FDP"
"2963","manderlagisela","rbrinkhaus","CDU","CDU"
"2964","manderlagisela","petertauber","CDU","CDU"
"2965","manderlagisela","peteraltmaier","CDU","CDU"
"2966","manderlagisela","groehe","CDU","CDU"
"2967","katjamast","rbrinkhaus","SPD","CDU"
"2968","katjamast","b_riexinger","SPD","DIE LINKE"
"2969","katjamast","johannesvogel","SPD","FDP"
"2970","katjamast","berlinliebich","SPD","DIE LINKE"
"2971","katjamast","katjadoerner","SPD","DIE GRÜNEN"
"2972","katjamast","petertauber","SPD","CDU"
"2973","katjamast","michael_thews","SPD","SPD"
"2974","katjamast","stamm_fibich","SPD","SPD"
"2975","katjamast","rischwasu","SPD","SPD"
"2976","katjamast","s_schwartze","SPD","SPD"
"2977","katjamast","stadler_svenja","SPD","SPD"
"2978","katjamast","swenschulz","SPD","SPD"
"2979","katjamast","stonie_kiel","SPD","SPD"
"2980","katjamast","edrossmann","SPD","SPD"
"2981","katjamast","dieschmidt","SPD","SPD"
"2982","katjamast","oezoguz","SPD","SPD"
"2983","katjamast","joloulou","SPD","SPD"
"2984","katjamast","mischrodi","SPD","SPD"
"2985","katjamast","schneidercar","SPD","SPD"
"2986","katjamast","helgelindh","SPD","SPD"
"2987","katjamast","danielakolbe","SPD","SPD"
"2988","katjamast","larsklingbeil","SPD","SPD"
"2989","katjamast","josip_juratovic","SPD","SPD"
"2990","katjamast","arnoklare","SPD","SPD"
"2991","katjamast","fjunge","SPD","SPD"
"2992","katjamast","kahrs","SPD","SPD"
"2993","katjamast","hubertus_heil","SPD","SPD"
"2994","katjamast","sebast_hartmann","SPD","SPD"
"2995","katjamast","michaelgrossmdb","SPD","SPD"
"2996","katjamast","sigmargabriel","SPD","SPD"
"2997","katjamast","fritzfelgentreu","SPD","SPD"
"2998","katjamast","dittmarsabine","SPD","SPD"
"2999","katjamast","larscastellucci","SPD","SPD"
"3000","katjamast","marcobuelow","SPD","Parteilos"
"3001","katjamast","baerbelbas","SPD","SPD"
"3002","katjamast","soerenbartol","SPD","SPD"
"3003","katjamast","matthiasbartke","SPD","SPD"
"3004","katjamast","katjakipping","SPD","DIE LINKE"
"3005","katjamast","cem_oezdemir","SPD","DIE GRÜNEN"
"3006","katjamast","c_lindner","SPD","FDP"
"3007","katjamast","peteraltmaier","SPD","CDU"
"3008","katjamast","matschie","SPD","SPD"
"3009","katjamast","katarinabarley","SPD","SPD"
"3010","amattfeldt","kaiwegner","CDU","CDU"
"3011","amattfeldt","tj_tweets","CDU","CDU"
"3012","jm_luczak","larsklingbeil","CDU","SPD"
"3013","jm_luczak","katarinabarley","CDU","SPD"
"3014","jm_luczak","juergenhardt","CDU","CDU"
"3015","jm_luczak","sigmargabriel","CDU","SPD"
"3016","jm_luczak","wanderwitz","CDU","CDU"
"3017","jm_luczak","rbrinkhaus","CDU","CDU"
"3018","jm_luczak","smuellermdb","CDU","CSU"
"3019","jm_luczak","tj_tweets","CDU","CDU"
"3020","jm_luczak","c_lindner","CDU","FDP"
"3021","jm_luczak","groehe","CDU","CDU"
"3022","jm_luczak","peteraltmaier","CDU","CDU"
"3023","jm_luczak","petertauber","CDU","CDU"
"3024","jm_luczak","kaiwegner","CDU","CDU"
"3025","jm_luczak","berlinliebich","CDU","DIE LINKE"
"3026","lischkab","stadler_svenja","SPD","SPD"
"3027","lischkab","fjunge","SPD","SPD"
"3028","lischkab","rbrinkhaus","SPD","CDU"
"3029","lischkab","c_lindner","SPD","FDP"
"3030","lischkab","michaelgrossmdb","SPD","SPD"
"3031","lischkab","franksitta","SPD","FDP"
"3032","lischkab","katarinabarley","SPD","SPD"
"3033","lischkab","larscastellucci","SPD","SPD"
"3034","lischkab","sebast_hartmann","SPD","SPD"
"3035","lischkab","s_schwartze","SPD","SPD"
"3036","lischkab","dieschmidt","SPD","SPD"
"3037","lischkab","marcobuelow","SPD","Parteilos"
"3038","lischkab","michael_thews","SPD","SPD"
"3039","lischkab","groehe","SPD","CDU"
"3040","lischkab","petertauber","SPD","CDU"
"3041","lischkab","peteraltmaier","SPD","CDU"
"3042","lischkab","danielakolbe","SPD","SPD"
"3043","lischkab","rischwasu","SPD","SPD"
"3044","lischkab","sigmargabriel","SPD","SPD"
"3045","lischkab","schneidercar","SPD","SPD"
"3046","lischkab","swenschulz","SPD","SPD"
"3047","lischkab","soerenbartol","SPD","SPD"
"3048","lischkab","kahrs","SPD","SPD"
"3049","lischkab","oezoguz","SPD","SPD"
"3050","lischkab","edrossmann","SPD","SPD"
"3051","lischkab","hubertus_heil","SPD","SPD"
"3052","lischkab","baerbelbas","SPD","SPD"
"3053","lischkab","larsklingbeil","SPD","SPD"
"3054","andrealindholz","helgelindh","CSU","SPD"
"3055","andrealindholz","c_bernstiel","CSU","CDU"
"3056","andrealindholz","mvabercron","CSU","CDU"
"3057","andrealindholz","juergenhardt","CSU","CDU"
"3058","andrealindholz","rbrinkhaus","CSU","CDU"
"3059","andrealindholz","groehe","CSU","CDU"
"3060","andrealindholz","hahnflo","CSU","CSU"
"3061","andrealindholz","anjaweisgerber","CSU","CSU"
"3062","andrealindholz","smuellermdb","CSU","CSU"
"3063","andrealindholz","peteraltmaier","CSU","CDU"
"3064","andrealindholz","petertauber","CSU","CDU"
"3065","tobiaslindner","christianduerr","DIE GRÜNEN","FDP"
"3066","tobiaslindner","bstrasser","DIE GRÜNEN","FDP"
"3067","tobiaslindner","jankortemdb","DIE GRÜNEN","DIE LINKE"
"3068","tobiaslindner","michaelgrossmdb","DIE GRÜNEN","SPD"
"3069","tobiaslindner","ruppert_stefan","DIE GRÜNEN","FDP"
"3070","tobiaslindner","wanderwitz","DIE GRÜNEN","CDU"
"3071","tobiaslindner","fritzfelgentreu","DIE GRÜNEN","SPD"
"3072","tobiaslindner","victorperli","DIE GRÜNEN","DIE LINKE"
"3073","tobiaslindner","matthiaszimmer","DIE GRÜNEN","CDU"
"3074","tobiaslindner","larscastellucci","DIE GRÜNEN","SPD"
"3075","tobiaslindner","matschie","DIE GRÜNEN","SPD"
"3076","tobiaslindner","joloulou","DIE GRÜNEN","SPD"
"3077","tobiaslindner","mvabercron","DIE GRÜNEN","CDU"
"3078","tobiaslindner","nicolabeerfdp","DIE GRÜNEN","FDP"
"3079","tobiaslindner","badulrichmartha","DIE GRÜNEN","DIE GRÜNEN"
"3080","tobiaslindner","stadler_svenja","DIE GRÜNEN","SPD"
"3081","tobiaslindner","annachristmann","DIE GRÜNEN","DIE GRÜNEN"
"3082","tobiaslindner","katarinabarley","DIE GRÜNEN","SPD"
"3083","tobiaslindner","sebast_hartmann","DIE GRÜNEN","SPD"
"3084","tobiaslindner","michael_thews","DIE GRÜNEN","SPD"
"3085","tobiaslindner","larsklingbeil","DIE GRÜNEN","SPD"
"3086","tobiaslindner","hahnflo","DIE GRÜNEN","CSU"
"3087","tobiaslindner","filizgreen","DIE GRÜNEN","DIE GRÜNEN"
"3088","tobiaslindner","cem_oezdemir","DIE GRÜNEN","DIE GRÜNEN"
"3089","tobiaslindner","katjakipping","DIE GRÜNEN","DIE LINKE"
"3090","tobiaslindner","julia_verlinden","DIE GRÜNEN","DIE GRÜNEN"
"3091","tobiaslindner","rischwasu","DIE GRÜNEN","SPD"
"3092","tobiaslindner","ch_buchholz","DIE GRÜNEN","DIE LINKE"
"3093","tobiaslindner","danielakolbe","DIE GRÜNEN","SPD"
"3094","tobiaslindner","johannesvogel","DIE GRÜNEN","FDP"
"3095","tobiaslindner","solms","DIE GRÜNEN","FDP"
"3096","tobiaslindner","smuellermdb","DIE GRÜNEN","CSU"
"3097","tobiaslindner","jimmyschulz","DIE GRÜNEN","FDP"
"3098","tobiaslindner","f_schaeffler","DIE GRÜNEN","FDP"
"3099","tobiaslindner","baerbelbas","DIE GRÜNEN","SPD"
"3100","tobiaslindner","swenschulz","DIE GRÜNEN","SPD"
"3101","tobiaslindner","petertauber","DIE GRÜNEN","CDU"
"3102","tobiaslindner","meister_schafft","DIE GRÜNEN","CDU"
"3103","tobiaslindner","tj_tweets","DIE GRÜNEN","CDU"
"3104","tobiaslindner","rbrinkhaus","DIE GRÜNEN","CDU"
"3105","tobiaslindner","juergenhardt","DIE GRÜNEN","CDU"
"3106","tobiaslindner","edrossmann","DIE GRÜNEN","SPD"
"3107","tobiaslindner","kaiwegner","DIE GRÜNEN","CDU"
"3108","tobiaslindner","marcobuelow","DIE GRÜNEN","Parteilos"
"3109","tobiaslindner","ernst_klaus","DIE GRÜNEN","DIE LINKE"
"3110","tobiaslindner","oezoguz","DIE GRÜNEN","SPD"
"3111","tobiaslindner","crueffer","DIE GRÜNEN","DIE GRÜNEN"
"3112","tobiaslindner","groehe","DIE GRÜNEN","CDU"
"3113","tobiaslindner","berlinliebich","DIE GRÜNEN","DIE LINKE"
"3114","tobiaslindner","ulle_schauws","DIE GRÜNEN","DIE GRÜNEN"
"3115","tobiaslindner","katdro","DIE GRÜNEN","DIE GRÜNEN"
"3116","tobiaslindner","sigmargabriel","DIE GRÜNEN","SPD"
"3117","tobiaslindner","lisapaus","DIE GRÜNEN","DIE GRÜNEN"
"3118","tobiaslindner","c_lindner","DIE GRÜNEN","FDP"
"3119","tobiaslindner","agnieszka_mdb","DIE GRÜNEN","DIE GRÜNEN"
"3120","tobiaslindner","schneidercar","DIE GRÜNEN","SPD"
"3121","tobiaslindner","soerenbartol","DIE GRÜNEN","SPD"
"3122","tobiaslindner","monikalazar","DIE GRÜNEN","DIE GRÜNEN"
"3123","tobiaslindner","stephankuehn","DIE GRÜNEN","DIE GRÜNEN"
"3124","tobiaslindner","markuskurthmdb","DIE GRÜNEN","DIE GRÜNEN"
"3125","tobiaslindner","kahrs","DIE GRÜNEN","SPD"
"3126","tobiaslindner","peteraltmaier","DIE GRÜNEN","CDU"
"3127","tobiaslindner","hubertus_heil","DIE GRÜNEN","SPD"
"3128","tobiaslindner","ebner_sha","DIE GRÜNEN","DIE GRÜNEN"
"3129","tobiaslindner","ekindeligoez","DIE GRÜNEN","DIE GRÜNEN"
"3130","tobiaslindner","katjadoerner","DIE GRÜNEN","DIE GRÜNEN"
"3131","tobiaslindner","sven_kindler","DIE GRÜNEN","DIE GRÜNEN"
"3132","tobiaslindner","svenlehmann","DIE GRÜNEN","DIE GRÜNEN"
"3133","tobiaslindner","thomasgebhart","DIE GRÜNEN","CDU"
"3134","tobiaslindner","fbrantner","DIE GRÜNEN","DIE GRÜNEN"
"3135","tobiaslindner","nouripour","DIE GRÜNEN","DIE GRÜNEN"
"3136","michaelleutert","jankortemdb","DIE LINKE","DIE LINKE"
"3137","michaelleutert","wanderwitz","DIE LINKE","CDU"
"3138","michaelleutert","stephankuehn","DIE LINKE","DIE GRÜNEN"
"3139","michaelleutert","tobiaslindner","DIE LINKE","DIE GRÜNEN"
"3140","michaelleutert","ekindeligoez","DIE LINKE","DIE GRÜNEN"
"3141","michaelleutert","danielakolbe","DIE LINKE","SPD"
"3142","michaelleutert","agnieszka_mdb","DIE LINKE","DIE GRÜNEN"
"3143","michaelleutert","ch_buchholz","DIE LINKE","DIE LINKE"
"3144","michaelleutert","berlinliebich","DIE LINKE","DIE LINKE"
"3145","michaelleutert","katjadoerner","DIE LINKE","DIE GRÜNEN"
"3146","michaelleutert","larsklingbeil","DIE LINKE","SPD"
"3147","michaelleutert","sigmargabriel","DIE LINKE","SPD"
"3148","michaelleutert","b_riexinger","DIE LINKE","DIE LINKE"
"3149","michaelleutert","markuskurthmdb","DIE LINKE","DIE GRÜNEN"
"3150","michaelleutert","peteraltmaier","DIE LINKE","CDU"
"3151","michaelleutert","ernst_klaus","DIE LINKE","DIE LINKE"
"3152","michaelleutert","voglerk","DIE LINKE","DIE LINKE"
"3153","michaelleutert","schneidercar","DIE LINKE","SPD"
"3154","michaelleutert","sven_kindler","DIE LINKE","DIE GRÜNEN"
"3155","michaelleutert","kahrs","DIE LINKE","SPD"
"3156","michaelleutert","monikalazar","DIE LINKE","DIE GRÜNEN"
"3157","michaelleutert","katjakipping","DIE LINKE","DIE LINKE"
"3158","berlinliebich","fjunge","DIE LINKE","SPD"
"3159","berlinliebich","ttte94","DIE LINKE","AfD"
"3160","berlinliebich","c_jung77","DIE LINKE","FDP"
"3161","berlinliebich","busen_mdb","DIE LINKE","FDP"
"3162","berlinliebich","christianduerr","DIE LINKE","FDP"
"3163","berlinliebich","torstenherbst","DIE LINKE","FDP"
"3164","berlinliebich","franksitta","DIE LINKE","FDP"
"3165","berlinliebich","josefoster","DIE LINKE","CDU"
"3166","berlinliebich","bstrasser","DIE LINKE","FDP"
"3167","berlinliebich","starkwatzinger","DIE LINKE","FDP"
"3168","berlinliebich","stonie_kiel","DIE LINKE","SPD"
"3169","berlinliebich","hacker_fdp","DIE LINKE","FDP"
"3170","berlinliebich","fdp_hessel","DIE LINKE","FDP"
"3171","berlinliebich","helgelindh","DIE LINKE","SPD"
"3172","berlinliebich","th_sattelberger","DIE LINKE","FDP"
"3173","berlinliebich","dittmarsabine","DIE LINKE","SPD"
"3174","berlinliebich","muellerboehm","DIE LINKE","FDP"
"3175","berlinliebich","ruppert_stefan","DIE LINKE","FDP"
"3176","berlinliebich","stamm_fibich","DIE LINKE","SPD"
"3177","berlinliebich","dr_tiemann","DIE LINKE","CDU"
"3178","berlinliebich","mischrodi","DIE LINKE","SPD"
"3179","berlinliebich","katrin_staffler","DIE LINKE","CSU"
"3180","berlinliebich","c_bernstiel","DIE LINKE","CDU"
"3181","berlinliebich","koehler_fdp","DIE LINKE","FDP"
"3182","berlinliebich","mvabercron","DIE LINKE","CDU"
"3183","berlinliebich","solms","DIE LINKE","FDP"
"3184","berlinliebich","jimmyschulz","DIE LINKE","FDP"
"3185","berlinliebich","f_schaeffler","DIE LINKE","FDP"
"3186","berlinliebich","matschie","DIE LINKE","SPD"
"3187","berlinliebich","joloulou","DIE LINKE","SPD"
"3188","berlinliebich","victorperli","DIE LINKE","DIE LINKE"
"3189","berlinliebich","badulrichmartha","DIE LINKE","DIE GRÜNEN"
"3190","berlinliebich","annachristmann","DIE LINKE","DIE GRÜNEN"
"3191","berlinliebich","thlutze","DIE LINKE","DIE LINKE"
"3192","berlinliebich","josip_juratovic","DIE LINKE","SPD"
"3193","berlinliebich","nicolabeerfdp","DIE LINKE","FDP"
"3194","berlinliebich","filizgreen","DIE LINKE","DIE GRÜNEN"
"3195","berlinliebich","stadler_svenja","DIE LINKE","SPD"
"3196","berlinliebich","katarinabarley","DIE LINKE","SPD"
"3197","berlinliebich","schwarz_spd","DIE LINKE","SPD"
"3198","berlinliebich","matthiasbartke","DIE LINKE","SPD"
"3199","berlinliebich","jankortemdb","DIE LINKE","DIE LINKE"
"3200","berlinliebich","lgbeutin","DIE LINKE","DIE LINKE"
"3201","berlinliebich","oezoguz","DIE LINKE","SPD"
"3202","berlinliebich","michaelgrossmdb","DIE LINKE","SPD"
"3203","berlinliebich","pascalmeiser","DIE LINKE","DIE LINKE"
